,SPY,QQQ
Ticker,SPY,QQQ
Date,,
2021-06-23,422.6000061035156,347.739990234375
2021-06-24,425.1000061035156,349.8900146484375
2021-06-25,426.6099853515625,349.4599914550781
2021-06-28,427.4700012207031,353.7099914550781
2021-06-29,427.70001220703125,354.989990234375
2021-06-30,428.05999755859375,354.42999267578125
2021-07-01,430.42999267578125,354.57000732421875
2021-07-02,433.7200012207031,358.6400146484375
2021-07-06,432.92999267578125,360.19000244140625
2021-07-07,434.4599914550781,360.95001220703125
2021-07-08,430.9200134277344,358.7699890136719
2021-07-09,435.5199890136719,361.010009765625
2021-07-12,437.0799865722656,362.4200134277344
2021-07-13,435.5899963378906,362.4200134277344
2021-07-14,436.239990234375,363.07000732421875
2021-07-15,434.75,360.5199890136719
2021-07-16,431.3399963378906,357.6000061035156
2021-07-19,424.9700012207031,354.6700134277344
2021-07-20,431.05999755859375,358.7900085449219
2021-07-21,434.54998779296875,361.55999755859375
2021-07-22,435.4599914550781,363.95001220703125
2021-07-23,439.94000244140625,368.20001220703125
2021-07-26,441.0199890136719,368.489990234375
2021-07-27,439.010009765625,364.42999267578125
2021-07-28,438.8299865722656,365.8299865722656
2021-07-29,440.6499938964844,366.4800109863281
2021-07-30,438.510009765625,364.57000732421875
2021-08-02,437.5899963378906,364.6000061035156
2021-08-03,441.1499938964844,366.80999755859375
2021-08-04,438.9800109863281,367.3399963378906
2021-08-05,441.760009765625,369.6700134277344
2021-08-06,442.489990234375,368.04998779296875
2021-08-09,442.1300048828125,368.7300109863281
2021-08-10,442.67999267578125,366.8399963378906
2021-08-11,443.7799987792969,366.2099914550781
2021-08-12,445.1099853515625,367.5299987792969
2021-08-13,445.9200134277344,368.82000732421875
2021-08-16,446.9700012207031,368.9800109863281
2021-08-17,444.0400085449219,365.7300109863281
2021-08-18,439.17999267578125,362.2099914550781
2021-08-19,439.8599853515625,363.9599914550781
2021-08-20,443.3599853515625,367.7300109863281
2021-08-23,447.260009765625,373.2300109863281
2021-08-24,447.9700012207031,374.3699951171875
2021-08-25,448.9100036621094,374.79998779296875
2021-08-26,446.260009765625,372.4200134277344
2021-08-27,450.25,376.0400085449219
2021-08-30,452.2300109863281,380.260009765625
2021-08-31,451.55999755859375,379.95001220703125
2021-09-01,451.79998779296875,380.5799865722656
2021-09-02,453.19000244140625,380.3999938964844
2021-09-03,453.0799865722656,381.57000732421875
2021-09-07,451.4599914550781,382.1099853515625
2021-09-08,450.9100036621094,380.7799987792969
2021-09-09,448.9800109863281,379.4700012207031
2021-09-10,445.44000244140625,376.5899963378906
2021-09-13,446.5799865722656,376.3299865722656
2021-09-14,444.1700134277344,375.260009765625
2021-09-15,447.8800048828125,378.04998779296875
2021-09-16,447.1700134277344,378.30999755859375
2021-09-17,441.3999938964844,373.8299865722656
2021-09-20,434.0400085449219,365.70001220703125
2021-09-21,433.6300048828125,366.1499938964844
2021-09-22,437.8599853515625,369.57000732421875
2021-09-23,443.17999267578125,372.9800109863281
2021-09-24,443.9100036621094,373.3299865722656
2021-09-27,442.6400146484375,370.3500061035156
2021-09-28,433.7200012207031,359.8699951171875
2021-09-29,434.45001220703125,359.2799987792969
2021-09-30,429.1400146484375,357.9599914550781
2021-10-01,434.239990234375,360.17999267578125
2021-10-04,428.6400146484375,352.6199951171875
2021-10-05,433.1000061035156,357.3800048828125
2021-10-06,434.8999938964844,359.6700134277344
2021-10-07,438.6600036621094,362.9700012207031
2021-10-08,437.8599853515625,361.1600036621094
2021-10-11,434.69000244140625,358.3900146484375
2021-10-12,433.6199951171875,357.1400146484375
2021-10-13,435.17999267578125,360.0
2021-10-14,442.5,366.6300048828125
2021-10-15,445.8699951171875,368.94000244140625
2021-10-18,447.19000244140625,372.6499938964844
2021-10-19,450.6400146484375,375.4700012207031
2021-10-20,452.4100036621094,374.9800109863281
2021-10-21,453.5899963378906,377.2699890136719
2021-10-22,453.1199951171875,374.1000061035156
2021-10-25,455.54998779296875,377.92999267578125
2021-10-26,455.9599914550781,379.1199951171875
2021-10-27,453.94000244140625,380.0
2021-10-28,458.32000732421875,384.2200012207031
2021-10-29,459.25,386.1099853515625
2021-11-01,460.0400085449219,387.42999267578125
2021-11-02,461.8999938964844,389.04998779296875
2021-11-03,464.7200012207031,393.17999267578125
2021-11-04,466.9100036621094,398.2200012207031
2021-11-05,468.5299987792969,398.6000061035156
2021-11-08,468.92999267578125,398.05999755859375
2021-11-09,467.3800048828125,395.32000732421875
2021-11-10,463.6199951171875,389.510009765625
2021-11-11,463.7699890136719,390.5899963378906
2021-11-12,467.2699890136719,394.70001220703125
2021-11-15,467.42999267578125,394.6099853515625
2021-11-16,469.2799987792969,397.4200134277344
2021-11-17,468.1400146484375,397.6300048828125
2021-11-18,469.7300109863281,401.75
2021-11-19,468.8900146484375,403.989990234375
2021-11-22,467.57000732421875,399.29998779296875
2021-11-23,468.19000244140625,397.4800109863281
2021-11-24,469.44000244140625,398.760009765625
2021-11-26,458.9700012207031,391.20001220703125
2021-11-29,464.6000061035156,399.69000244140625
2021-11-30,455.55999755859375,393.82000732421875
2021-12-01,450.5,387.1199951171875
2021-12-02,457.3999938964844,389.9100036621094
2021-12-03,453.4200134277344,383.1300048828125
2021-12-06,458.7900085449219,386.20001220703125
2021-12-07,468.2799987792969,397.8299865722656
2021-12-08,469.5199890136719,399.6099853515625
2021-12-09,466.3500061035156,393.7300109863281
2021-12-10,470.739990234375,398.010009765625
2021-12-13,466.57000732421875,392.260009765625
2021-12-14,463.3599853515625,388.20001220703125
2021-12-15,470.6000061035156,397.04998779296875
2021-12-16,466.45001220703125,386.8399963378906
2021-12-17,459.8699951171875,384.9100036621094
2021-12-20,454.9800109863281,380.69000244140625
2021-12-21,463.05999755859375,389.2099914550781
2021-12-22,467.69000244140625,393.95001220703125
2021-12-23,470.6000061035156,396.9200134277344
2021-12-27,477.260009765625,403.4800109863281
2021-12-28,476.8699951171875,401.6099853515625
2021-12-29,477.4800109863281,401.54998779296875
2021-12-30,476.1600036621094,400.3500061035156
2021-12-31,474.9599914550781,397.8500061035156
2022-01-03,477.7099914550781,401.67999267578125
2022-01-04,477.54998779296875,396.4700012207031
2022-01-05,468.3800048828125,384.2900085449219
2022-01-06,467.94000244140625,384.0199890136719
2022-01-07,466.0899963378906,379.8599853515625
2022-01-10,465.510009765625,380.1099853515625
2022-01-11,469.75,385.82000732421875
2022-01-12,471.0199890136719,387.3500061035156
2022-01-13,464.5299987792969,377.6600036621094
2022-01-14,464.7200012207031,380.010009765625
2022-01-18,456.489990234375,370.54998779296875
2022-01-19,451.75,366.4800109863281
2022-01-20,446.75,361.7200012207031
2022-01-21,437.9800109863281,351.69000244140625
2022-01-24,439.8399963378906,353.29998779296875
2022-01-25,434.4700012207031,345.1099853515625
2022-01-26,433.3800048828125,344.57000732421875
2022-01-27,431.239990234375,341.1000061035156
2022-01-28,441.95001220703125,351.79998779296875
2022-01-31,449.9100036621094,363.04998779296875
2022-02-01,452.95001220703125,365.5199890136719
2022-02-02,457.3500061035156,368.489990234375
2022-02-03,446.6000061035156,353.54998779296875
2022-02-04,448.70001220703125,358.010009765625
2022-02-07,447.260009765625,355.1300048828125
2022-02-08,450.94000244140625,359.1199951171875
2022-02-09,457.5400085449219,366.7300109863281
2022-02-10,449.32000732421875,358.42999267578125
2022-02-11,440.4599914550781,347.05999755859375
2022-02-14,439.0199890136719,347.489990234375
2022-02-15,446.1000061035156,356.1300048828125
2022-02-16,446.6000061035156,356.0400085449219
2022-02-17,437.05999755859375,345.45001220703125
2022-02-18,434.2300109863281,341.510009765625
2022-02-22,429.57000732421875,338.0799865722656
2022-02-23,421.95001220703125,329.4200134277344
2022-02-24,428.29998779296875,340.489990234375
2022-02-25,437.75,345.7699890136719
2022-02-28,436.6300048828125,346.79998779296875
2022-03-01,429.9800109863281,341.489990234375
2022-03-02,437.8900146484375,347.2200012207031
2022-03-03,435.7099914550781,342.260009765625
2022-03-04,432.1700134277344,337.29998779296875
2022-03-07,419.42999267578125,324.8599853515625
2022-03-08,416.25,323.3500061035156
2022-03-09,427.4100036621094,334.989990234375
2022-03-10,425.4800109863281,331.2699890136719
2022-03-11,420.07000732421875,324.3999938964844
2022-03-14,417.0,318.1700134277344
2022-03-15,426.1700134277344,328.1499938964844
2022-03-16,435.6199951171875,340.32000732421875
2022-03-17,441.07000732421875,344.44000244140625
2022-03-18,444.5199890136719,351.489990234375
2022-03-21,444.3900146484375,350.0799865722656
2022-03-22,449.5899963378906,356.9599914550781
2022-03-23,443.79998779296875,351.8299865722656
2022-03-24,450.489990234375,359.6499938964844
2022-03-25,452.69000244140625,359.3500061035156
2022-03-28,455.9100036621094,364.9100036621094
2022-03-29,461.54998779296875,371.19000244140625
2022-03-30,458.70001220703125,367.0899963378906
2022-03-31,451.6400146484375,362.5400085449219
2022-04-01,452.9200134277344,361.8500061035156
2022-04-04,456.79998779296875,369.29998779296875
2022-04-05,451.0299987792969,361.1000061035156
2022-04-06,446.5199890136719,353.260009765625
2022-04-07,448.7699890136719,354.1000061035156
2022-04-08,447.57000732421875,349.1499938964844
2022-04-11,439.9200134277344,340.8900146484375
2022-04-12,438.2900085449219,339.45001220703125
2022-04-13,443.30999755859375,346.3500061035156
2022-04-14,437.7900085449219,338.42999267578125
2022-04-18,437.9700012207031,338.69000244140625
2022-04-19,445.0400085449219,346.260009765625
2022-04-20,444.7099914550781,341.2099914550781
2022-04-21,438.05999755859375,334.1499938964844
2022-04-22,426.0400085449219,325.3999938964844
2022-04-25,428.510009765625,329.5799865722656
2022-04-26,416.1000061035156,317.1400146484375
2022-04-27,417.2699890136719,316.760009765625
2022-04-28,427.80999755859375,328.010009765625
2022-04-29,412.0,313.25
2022-05-02,414.4800109863281,318.4800109863281
2022-05-03,416.3800048828125,318.82000732421875
2022-05-04,429.05999755859375,329.6000061035156
2022-05-05,413.80999755859375,313.0
2022-05-06,411.3399963378906,309.25
2022-05-09,398.1700134277344,297.1499938964844
2022-05-10,399.0899963378906,300.760009765625
2022-05-11,392.75,291.8399963378906
2022-05-12,392.3399963378906,291.1499938964844
2022-05-13,401.7200012207031,301.94000244140625
2022-05-16,400.0899963378906,298.44000244140625
2022-05-17,408.32000732421875,306.1700134277344
2022-05-18,391.8599853515625,291.1400146484375
2022-05-19,389.4599914550781,289.5799865722656
2022-05-20,389.6300048828125,288.67999267578125
2022-05-23,396.9200134277344,293.4800109863281
2022-05-24,393.8900146484375,287.239990234375
2022-05-25,397.3699951171875,291.260009765625
2022-05-26,405.30999755859375,299.3299865722656
2022-05-27,415.260009765625,309.1000061035156
2022-05-31,412.92999267578125,308.2799987792969
2022-06-01,409.5899963378906,306.0
2022-06-02,417.3900146484375,314.3800048828125
2022-06-03,410.5400085449219,306.20001220703125
2022-06-06,411.7900085449219,307.2200012207031
2022-06-07,415.739990234375,309.8699951171875
2022-06-08,411.2200012207031,307.6400146484375
2022-06-09,401.44000244140625,299.3999938964844
2022-06-10,389.79998779296875,288.8399963378906
2022-06-13,375.0,275.4100036621094
2022-06-14,373.8699951171875,275.9100036621094
2022-06-15,379.20001220703125,282.79998779296875
2022-06-16,366.6499938964844,271.3900146484375
2022-06-17,365.8599853515625,274.69000244140625
2022-06-21,375.07000732421875,281.0799865722656
2022-06-22,374.3900146484375,280.6700134277344
2022-06-23,378.05999755859375,284.8500061035156
2022-06-24,390.0799865722656,294.6099853515625
2022-06-27,388.5899963378906,292.45001220703125
2022-06-28,380.6499938964844,283.5400085449219
2022-06-29,380.3399963378906,283.79998779296875
2022-06-30,377.25,280.2799987792969
2022-07-01,381.239990234375,282.1300048828125
2022-07-05,381.9599914550781,286.9599914550781
2022-07-06,383.25,288.79998779296875
2022-07-07,388.989990234375,294.9800109863281
2022-07-08,388.6700134277344,295.3500061035156
2022-07-11,384.2300109863281,289.0400085449219
2022-07-12,380.8299865722656,286.239990234375
2022-07-13,378.8299865722656,285.6499938964844
2022-07-14,377.9100036621094,286.6700134277344
2022-07-15,385.1300048828125,291.8699951171875
2022-07-18,381.95001220703125,289.3999938964844
2022-07-19,392.2699890136719,298.29998779296875
2022-07-20,394.7699890136719,303.0299987792969
2022-07-21,398.7900085449219,307.3800048828125
2022-07-22,395.0899963378906,301.989990234375
2022-07-25,395.57000732421875,300.2699890136719
2022-07-26,390.8900146484375,294.3699951171875
2022-07-27,401.0400085449219,306.80999755859375
2022-07-28,406.07000732421875,309.80999755859375
2022-07-29,411.989990234375,315.4599914550781
2022-08-01,410.7699890136719,315.2699890136719
2022-08-02,408.05999755859375,314.3299865722656
2022-08-03,414.45001220703125,322.8900146484375
2022-08-04,414.1700134277344,324.3999938964844
2022-08-05,413.4700012207031,321.75
2022-08-08,412.989990234375,320.7099914550781
2022-08-09,411.3500061035156,317.0799865722656
2022-08-10,419.989990234375,325.92999267578125
2022-08-11,419.989990234375,324.0799865722656
2022-08-12,427.1000061035156,330.3900146484375
2022-08-15,428.8599853515625,333.05999755859375
2022-08-16,429.70001220703125,332.2799987792969
2022-08-17,426.6499938964844,328.489990234375
2022-08-18,427.8900146484375,329.2799987792969
2022-08-19,422.1400146484375,322.8599853515625
2022-08-22,413.3500061035156,314.3599853515625
2022-08-23,412.3500061035156,314.1000061035156
2022-08-24,413.6700134277344,315.010009765625
2022-08-25,419.510009765625,320.5799865722656
2022-08-26,405.30999755859375,307.44000244140625
2022-08-29,402.6300048828125,304.4100036621094
2022-08-30,398.2099914550781,301.0199890136719
2022-08-31,395.17999267578125,299.2699890136719
2022-09-01,396.4200134277344,299.3999938964844
2022-09-02,392.239990234375,295.1700134277344
2022-09-06,390.760009765625,293.04998779296875
2022-09-07,397.7799987792969,298.9700012207031
2022-09-08,400.3800048828125,300.5199890136719
2022-09-09,406.6000061035156,307.0899963378906
2022-09-12,410.9700012207031,310.739990234375
2022-09-13,393.1000061035156,293.70001220703125
2022-09-14,394.6000061035156,296.0299987792969
2022-09-15,390.1199951171875,291.1000061035156
2022-09-16,385.55999755859375,289.32000732421875
2022-09-19,388.54998779296875,291.04998779296875
2022-09-20,384.0899963378906,288.7300109863281
2022-09-21,377.3900146484375,283.55999755859375
2022-09-22,374.2200012207031,280.07000732421875
2022-09-23,367.95001220703125,275.510009765625
2022-09-26,364.30999755859375,274.3699951171875
2022-09-27,363.3800048828125,274.4800109863281
2022-09-28,370.5299987792969,279.94000244140625
2022-09-29,362.7900085449219,271.8699951171875
2022-09-30,357.17999267578125,267.260009765625
2022-10-03,366.6099853515625,273.5299987792969
2022-10-04,377.9700012207031,282.1300048828125
2022-10-05,377.0899963378906,281.9800109863281
2022-10-06,373.20001220703125,279.760009765625
2022-10-07,362.7900085449219,269.1000061035156
2022-10-10,360.0199890136719,266.4100036621094
2022-10-11,357.739990234375,262.75
2022-10-12,356.55999755859375,262.6600036621094
2022-10-13,365.9700012207031,268.82000732421875
2022-10-14,357.6300048828125,260.739990234375
2022-10-17,366.82000732421875,269.3500061035156
2022-10-18,371.1300048828125,271.4800109863281
2022-10-19,368.5,270.489990234375
2022-10-20,365.4100036621094,269.1099853515625
2022-10-21,374.2900085449219,275.4200134277344
2022-10-24,378.8699951171875,278.45001220703125
2022-10-25,384.9200134277344,284.2099914550781
2022-10-26,382.0199890136719,277.92999267578125
2022-10-27,379.9800109863281,272.8699951171875
2022-10-28,389.0199890136719,281.2200012207031
2022-10-31,386.2099914550781,277.95001220703125
2022-11-01,384.5199890136719,275.1099853515625
2022-11-02,374.8699951171875,265.67999267578125
2022-11-03,371.010009765625,260.489990234375
2022-11-04,376.3500061035156,264.67999267578125
2022-11-07,379.95001220703125,267.5899963378906
2022-11-08,382.0,269.5400085449219
2022-11-09,374.1300048828125,263.32000732421875
2022-11-10,394.69000244140625,282.75
2022-11-11,398.510009765625,287.9599914550781
2022-11-14,395.1199951171875,285.44000244140625
2022-11-15,398.489990234375,289.3900146484375
2022-11-16,395.45001220703125,285.44000244140625
2022-11-17,394.239990234375,284.80999755859375
2022-11-18,396.0299987792969,284.82000732421875
2022-11-21,394.5899963378906,281.8900146484375
2022-11-22,399.8999938964844,285.95001220703125
2022-11-23,402.4200134277344,288.82000732421875
2022-11-25,402.3299865722656,286.9200134277344
2022-11-28,395.9100036621094,282.7099914550781
2022-11-29,395.2300109863281,280.57000732421875
2022-11-30,407.67999267578125,293.3599853515625
2022-12-01,407.3800048828125,293.7200012207031
2022-12-02,406.9100036621094,292.54998779296875
2022-12-05,399.5899963378906,287.6400146484375
2022-12-06,393.8299865722656,281.67999267578125
2022-12-07,393.1600036621094,280.5299987792969
2022-12-08,396.239990234375,283.8500061035156
2022-12-09,393.2799987792969,282.0400085449219
2022-12-12,398.95001220703125,285.5799865722656
2022-12-13,401.9700012207031,288.6499938964844
2022-12-14,399.3999938964844,286.510009765625
2022-12-15,389.6300048828125,276.8900146484375
2022-12-16,383.2699890136719,274.25
2022-12-19,380.0199890136719,269.75
2022-12-20,380.5400085449219,269.5400085449219
2022-12-21,386.2300109863281,273.45001220703125
2022-12-22,380.7200012207031,266.760009765625
2022-12-23,382.9100036621094,267.3599853515625
2022-12-27,381.3999938964844,263.5799865722656
2022-12-28,376.6600036621094,260.1000061035156
2022-12-29,383.44000244140625,266.44000244140625
2022-12-30,382.42999267578125,266.2799987792969
2023-01-03,380.82000732421875,264.4800109863281
2023-01-04,383.760009765625,265.739990234375
2023-01-05,379.3800048828125,261.5799865722656
2023-01-06,388.0799865722656,268.79998779296875
2023-01-09,387.8599853515625,270.5400085449219
2023-01-10,390.5799865722656,272.8299865722656
2023-01-11,395.5199890136719,277.54998779296875
2023-01-12,396.9599914550781,279.04998779296875
2023-01-13,398.5,280.9700012207031
2023-01-17,397.7699890136719,281.5400085449219
2023-01-18,391.489990234375,277.8800048828125
2023-01-19,388.6400146484375,275.1499938964844
2023-01-20,395.8800048828125,282.67999267578125
2023-01-23,400.6300048828125,288.9599914550781
2023-01-24,400.20001220703125,288.3699951171875
2023-01-25,400.3500061035156,287.7300109863281
2023-01-26,404.75,293.3399963378906
2023-01-27,405.67999267578125,296.260009765625
2023-01-30,400.5899963378906,290.2699890136719
2023-01-31,406.4800109863281,294.6199951171875
2023-02-01,410.79998779296875,300.9200134277344
2023-02-02,416.7799987792969,311.7200012207031
2023-02-03,412.3500061035156,306.17999267578125
2023-02-06,409.8299865722656,303.5899963378906
2023-02-07,415.19000244140625,309.8800048828125
2023-02-08,410.6499938964844,304.3699951171875
2023-02-09,407.0899963378906,301.67999267578125
2023-02-10,408.0400085449219,299.70001220703125
2023-02-13,412.8299865722656,304.5
2023-02-14,412.6400146484375,306.75
2023-02-15,413.9800109863281,309.1000061035156
2023-02-16,408.2799987792969,303.29998779296875
2023-02-17,407.260009765625,301.1600036621094
2023-02-21,399.0899963378906,294.0299987792969
2023-02-22,398.5400085449219,294.25
2023-02-23,400.6600036621094,296.82000732421875
2023-02-24,396.3800048828125,291.8500061035156
2023-02-27,397.7300109863281,293.94000244140625
2023-02-28,396.260009765625,293.55999755859375
2023-03-01,394.739990234375,291.20001220703125
2023-03-02,397.80999755859375,293.6099853515625
2023-03-03,404.19000244140625,299.67999267578125
2023-03-06,404.4700012207031,300.0199890136719
2023-03-07,398.2699890136719,296.3399963378906
2023-03-08,398.9200134277344,297.82000732421875
2023-03-09,391.55999755859375,292.6600036621094
2023-03-10,385.9100036621094,288.54998779296875
2023-03-13,385.3599853515625,290.69000244140625
2023-03-14,391.7300109863281,297.3699951171875
2023-03-15,389.2799987792969,298.92999267578125
2023-03-16,396.1099853515625,306.80999755859375
2023-03-17,389.989990234375,305.3599853515625
2023-03-20,393.739990234375,305.9700012207031
2023-03-21,398.9100036621094,310.3399963378906
2023-03-22,392.1099853515625,306.1199951171875
2023-03-23,393.1700134277344,309.75
2023-03-24,395.75,310.8900146484375
2023-03-27,396.489990234375,308.760009765625
2023-03-28,395.6000061035156,307.1199951171875
2023-03-29,401.3500061035156,312.7200012207031
2023-03-30,403.70001220703125,315.67999267578125
2023-03-31,409.3900146484375,320.92999267578125
2023-04-03,410.95001220703125,320.1499938964844
2023-04-04,408.6700134277344,319.07000732421875
2023-04-05,407.6000061035156,315.9200134277344
2023-04-06,409.19000244140625,318.04998779296875
2023-04-10,409.6099853515625,317.8699951171875
2023-04-11,409.7200012207031,315.8299865722656
2023-04-12,408.04998779296875,313.0400085449219
2023-04-13,413.4700012207031,319.1700134277344
2023-04-14,412.4599914550781,318.57000732421875
2023-04-17,413.94000244140625,318.8399963378906
2023-04-18,414.2099914550781,318.8599853515625
2023-04-19,414.1400146484375,318.7099914550781
2023-04-20,411.8800048828125,316.2799987792969
2023-04-21,412.20001220703125,316.6099853515625
2023-04-24,412.6300048828125,315.95001220703125
2023-04-25,406.0799865722656,309.989990234375
2023-04-26,404.3599853515625,311.8699951171875
2023-04-27,412.4100036621094,320.3500061035156
2023-04-28,415.92999267578125,322.55999755859375
2023-05-01,415.510009765625,322.19000244140625
2023-05-02,410.8399963378906,319.3800048828125
2023-05-03,408.0199890136719,317.2900085449219
2023-05-04,405.1300048828125,316.1700134277344
2023-05-05,412.6300048828125,322.8900146484375
2023-05-08,412.739990234375,323.69000244140625
2023-05-09,410.92999267578125,321.6400146484375
2023-05-10,412.8500061035156,325.1400146484375
2023-05-11,412.1300048828125,326.20001220703125
2023-05-12,411.5899963378906,325.0299987792969
2023-05-15,413.010009765625,326.7900085449219
2023-05-16,410.25,327.1600036621094
2023-05-17,415.2300109863281,331.1199951171875
2023-05-18,419.2300109863281,337.2699890136719
2023-05-19,418.6199951171875,336.510009765625
2023-05-22,418.7900085449219,337.6400146484375
2023-05-23,414.0899963378906,333.3599853515625
2023-05-24,411.0899963378906,331.6499938964844
2023-05-25,414.6499938964844,339.7200012207031
2023-05-26,420.0199890136719,348.3999938964844
2023-05-30,420.17999267578125,349.9800109863281
2023-05-31,417.8500061035156,347.989990234375
2023-06-01,421.82000732421875,352.010009765625
2023-06-02,427.9200134277344,354.6499938964844
2023-06-05,427.1000061035156,354.8999938964844
2023-06-06,428.0299987792969,354.8399963378906
2023-06-07,426.54998779296875,348.82000732421875
2023-06-08,429.1300048828125,353.1499938964844
2023-06-09,429.8999938964844,354.5
2023-06-12,433.79998779296875,360.489990234375
2023-06-13,436.6600036621094,363.260009765625
2023-06-14,437.17999267578125,365.8999938964844
2023-06-15,442.6000061035156,370.260009765625
2023-06-16,439.4599914550781,367.92999267578125
2023-06-20,437.17999267578125,366.8999938964844
2023-06-21,434.94000244140625,361.8999938964844
2023-06-22,436.510009765625,366.1700134277344
2023-06-23,433.2099914550781,362.5400085449219
2023-06-26,431.44000244140625,357.67999267578125
2023-06-27,436.1700134277344,363.8299865722656
2023-06-28,436.3900146484375,364.5400085449219
2023-06-29,438.1099853515625,363.80999755859375
2023-06-30,443.2799987792969,369.4200134277344
2023-07-03,443.7900085449219,370.2900085449219
2023-07-05,443.1300048828125,370.2799987792969
2023-07-06,439.6600036621094,367.4599914550781
2023-07-07,438.54998779296875,366.239990234375
2023-07-10,439.6600036621094,366.3599853515625
2023-07-11,442.4599914550781,368.1700134277344
2023-07-12,446.0199890136719,372.82000732421875
2023-07-13,449.55999755859375,379.1499938964844
2023-07-14,449.2799987792969,379.07000732421875
2023-07-17,450.8399963378906,382.6099853515625
2023-07-18,454.19000244140625,385.739990234375
2023-07-19,455.20001220703125,385.6499938964844
2023-07-20,452.17999267578125,376.760009765625
2023-07-21,452.17999267578125,375.6300048828125
2023-07-24,454.20001220703125,376.2300109863281
2023-07-25,455.44000244140625,378.7799987792969
2023-07-26,455.510009765625,377.5199890136719
2023-07-27,452.489990234375,376.6199951171875
2023-07-28,456.9200134277344,383.4800109863281
2023-07-31,457.7900085449219,383.67999267578125
2023-08-01,456.4800109863281,382.7900085449219
2023-08-02,450.1300048828125,374.3900146484375
2023-08-03,448.8399963378906,373.7900085449219
2023-08-04,446.80999755859375,372.0400085449219
2023-08-07,450.7099914550781,375.19000244140625
2023-08-08,448.75,372.0
2023-08-09,445.75,367.9100036621094
2023-08-10,445.9100036621094,368.5899963378906
2023-08-11,445.6499938964844,366.239990234375
2023-08-14,448.1099853515625,370.3500061035156
2023-08-15,442.8900146484375,366.4200134277344
2023-08-16,439.6400146484375,362.5400085449219
2023-08-17,436.2900085449219,358.5799865722656
2023-08-18,436.5,358.1300048828125
2023-08-21,439.3399963378906,363.8999938964844
2023-08-22,438.1499938964844,363.3800048828125
2023-08-23,443.0299987792969,369.1099853515625
2023-08-24,436.8900146484375,361.2200012207031
2023-08-25,439.9700012207031,364.0199890136719
2023-08-28,442.760009765625,366.760009765625
2023-08-29,449.1600036621094,374.7699890136719
2023-08-30,451.010009765625,376.8599853515625
2023-08-31,450.3500061035156,377.989990234375
2023-09-01,451.19000244140625,377.5899963378906
2023-09-05,449.239990234375,378.07000732421875
2023-09-06,446.2200012207031,374.739990234375
2023-09-07,444.8500061035156,372.05999755859375
2023-09-08,445.5199890136719,372.5799865722656
2023-09-11,448.45001220703125,376.9700012207031
2023-09-12,445.989990234375,372.7900085449219
2023-09-13,446.510009765625,374.2099914550781
2023-09-14,450.3599853515625,377.2699890136719
2023-09-15,443.3699951171875,370.80999755859375
2023-09-18,443.6300048828125,370.6600036621094
2023-09-19,442.7099914550781,369.8699951171875
2023-09-20,438.6400146484375,364.5400085449219
2023-09-21,431.3900146484375,357.8599853515625
2023-09-22,430.4200134277344,357.9100036621094
2023-09-25,432.2300109863281,359.6099853515625
2023-09-26,425.8800048828125,354.2099914550781
2023-09-27,426.04998779296875,355.0400085449219
2023-09-28,428.5199890136719,358.010009765625
2023-09-29,427.4800109863281,358.2699890136719
2023-10-02,427.30999755859375,361.260009765625
2023-10-03,421.5899963378906,354.9200134277344
2023-10-04,424.6600036621094,359.75
2023-10-05,424.5,358.69000244140625
2023-10-06,429.5400085449219,364.70001220703125
2023-10-09,432.2900085449219,366.55999755859375
2023-10-10,434.5400085449219,368.5899963378906
2023-10-11,436.32000732421875,371.2200012207031
2023-10-12,433.6600036621094,369.92999267578125
2023-10-13,431.5,365.2799987792969
2023-10-16,436.0400085449219,369.4100036621094
2023-10-17,436.0199890136719,368.20001220703125
2023-10-18,430.2099914550781,363.3699951171875
2023-10-19,426.42999267578125,359.9700012207031
2023-10-20,421.19000244140625,354.6000061035156
2023-10-23,420.4599914550781,355.6700134277344
2023-10-24,423.6300048828125,359.1300048828125
2023-10-25,417.54998779296875,350.3399963378906
2023-10-26,412.54998779296875,343.6600036621094
2023-10-27,410.67999267578125,345.30999755859375
2023-10-30,415.5899963378906,349.20001220703125
2023-10-31,418.20001220703125,350.8699951171875
2023-11-01,422.6600036621094,356.9599914550781
2023-11-02,430.760009765625,363.44000244140625
2023-11-03,434.69000244140625,367.7099914550781
2023-11-06,435.69000244140625,369.2099914550781
2023-11-07,436.92999267578125,372.70001220703125
2023-11-08,437.25,372.94000244140625
2023-11-09,433.8399963378906,370.07000732421875
2023-11-10,440.6099853515625,378.3900146484375
2023-11-13,440.19000244140625,377.2099914550781
2023-11-14,448.7300109863281,385.3299865722656
2023-11-15,449.67999267578125,385.6199951171875
2023-11-16,450.2300109863281,385.95001220703125
2023-11-17,450.7900085449219,386.0400085449219
2023-11-20,454.260009765625,390.739990234375
2023-11-21,453.2699890136719,388.4700012207031
2023-11-22,455.0199890136719,390.05999755859375
2023-11-24,455.29998779296875,389.510009765625
2023-11-27,454.4800109863281,389.1700134277344
2023-11-28,454.92999267578125,390.19000244140625
2023-11-29,454.6099853515625,389.80999755859375
2023-11-30,456.3999938964844,388.8299865722656
2023-12-01,459.1000061035156,389.94000244140625
2023-12-04,456.69000244140625,386.32000732421875
2023-12-05,456.6000061035156,387.2900085449219
2023-12-06,454.760009765625,385.04998779296875
2023-12-07,458.2300109863281,390.42999267578125
